Number;Region;data;confirmed;dead;recovered
14;Mykolaiv;13.03.20;0;0;0
14;Mykolaiv;14.03.20;0;0;0
14;Mykolaiv;15.03.20;0;0;0
14;Mykolaiv;16.03.20;0;0;0
14;Mykolaiv;17.03.20;0;0;0
14;Mykolaiv;18.03.20;0;0;0
14;Mykolaiv;19.03.20;0;0;0
14;Mykolaiv;20.03.20;0;0;0
14;Mykolaiv;21.03.20;0;0;0
14;Mykolaiv;22.03.20;0;0;0
14;Mykolaiv;23.03.20;0;0;0
14;Mykolaiv;24.03.20;0;0;0
14;Mykolaiv;25.03.20;0;0;0
14;Mykolaiv;26.03.20;0;0;0
14;Mykolaiv;27.03.20;0;0;0
14;Mykolaiv;28.03.20;0;0;0
14;Mykolaiv;29.03.20;0;0;0
14;Mykolaiv;30.03.20;0;0;0
14;Mykolaiv;31.03.20;0;0;0
14;Mykolaiv;01.04.20;0;0;0
14;Mykolaiv;02.04.20;0;0;0
14;Mykolaiv;03.04.20;0;0;0
14;Mykolaiv;04.04.20;0;0;0
14;Mykolaiv;05.04.20;0;0;0
14;Mykolaiv;06.04.20;0;0;0
14;Mykolaiv;07.04.20;0;0;0
14;Mykolaiv;08.04.20;0;0;0
14;Mykolaiv;09.04.20;0;0;0
14;Mykolaiv;10.04.20;2;0;0
14;Mykolaiv;11.04.20;3;0;0
14;Mykolaiv;12.04.20;0;0;0
14;Mykolaiv;13.04.20;9;0;0
14;Mykolaiv;14.04.20;8;0;0
14;Mykolaiv;15.04.20;0;0;0
14;Mykolaiv;16.04.20;9;0;0
14;Mykolaiv;17.04.20;4;0;0
14;Mykolaiv;18.04.20;2;0;0
14;Mykolaiv;19.04.20;0;0;0
14;Mykolaiv;20.04.20;45;0;0
14;Mykolaiv;21.04.20;17;1;0
14;Mykolaiv;22.04.20;4;0;0
14;Mykolaiv;23.04.20;0;0;0
14;Mykolaiv;24.04.20;8;0;2
14;Mykolaiv;25.04.20;4;1;0
14;Mykolaiv;26.04.20;1;0;0
14;Mykolaiv;27.04.20;0;0;3
14;Mykolaiv;28.04.20;4;0;1
14;Mykolaiv;29.04.20;6;0;0
14;Mykolaiv;30.04.20;15;1;5
14;Mykolaiv;01.05.20;9;0;0
14;Mykolaiv;02.05.20;12;0;0
14;Mykolaiv;03.05.20;2;0;0
14;Mykolaiv;04.05.20;2;2;10
14;Mykolaiv;05.05.20;6;0;9
14;Mykolaiv;06.05.20;8;0;5
14;Mykolaiv;07.05.20;23;0;16
14;Mykolaiv;08.05.20;4;0;1
14;Mykolaiv;09.05.20;18;0;0
14;Mykolaiv;10.05.20;2;0;0
14;Mykolaiv;11.05.20;0;0;0
14;Mykolaiv;12.05.20;3;0;13
14;Mykolaiv;13.05.20;1;0;4
14;Mykolaiv;14.05.20;8;1;10
14;Mykolaiv;15.05.20;2;0;3
14;Mykolaiv;16.05.20;3;0;0
14;Mykolaiv;17.05.20;22;0;0
14;Mykolaiv;18.05.20;1;0;17
14;Mykolaiv;19.05.20;3;1;4
14;Mykolaiv;20.05.20;9;0;2
14;Mykolaiv;21.05.20;3;0;8
14;Mykolaiv;22.05.20;1;0;6
14;Mykolaiv;23.05.20;1;0;0
14;Mykolaiv;24.05.20;0;0;0
14;Mykolaiv;25.05.20;0;0;15
14;Mykolaiv;26.05.20;1;0;4
14;Mykolaiv;27.05.20;2;0;6
14;Mykolaiv;28.05.20;4;0;20
14;Mykolaiv;29.05.20;6;0;6
14;Mykolaiv;30.05.20;1;0;0
14;Mykolaiv;31.05.20;0;0;0
14;Mykolaiv;01.06.20;0;0;4
14;Mykolaiv;02.06.20;0;0;8
14;Mykolaiv;03.06.20;11;0;0
14;Mykolaiv;04.06.20;0;0;7
14;Mykolaiv;05.06.20;2;0;9
14;Mykolaiv;06.06.20;0;0;1
14;Mykolaiv;07.06.20;0;0;0
14;Mykolaiv;08.06.20;1;0;0
14;Mykolaiv;09.06.20;1;0;2
14;Mykolaiv;10.06.20;5;0;3
14;Mykolaiv;11.06.20;3;0;3
14;Mykolaiv;12.06.20;2;0;6
14;Mykolaiv;13.06.20;0;0;0
14;Mykolaiv;14.06.20;0;0;0
15;Odesa;22.01.20;0;0;0
15;Odesa;23.01.20;0;0;0
15;Odesa;24.01.20;0;0;0
15;Odesa;25.01.20;0;0;0
15;Odesa;26.01.20;0;0;0
15;Odesa;27.01.20;0;0;0
15;Odesa;28.01.20;0;0;0
15;Odesa;29.01.20;0;0;0
15;Odesa;30.01.20;0;0;0
15;Odesa;31.01.20;0;0;0
15;Odesa;01.02.20;0;0;0
15;Odesa;02.02.20;0;0;0
15;Odesa;03.02.20;0;0;0
15;Odesa;04.02.20;0;0;0
15;Odesa;05.02.20;0;0;0
15;Odesa;06.02.20;0;0;0
15;Odesa;07.02.20;0;0;0
15;Odesa;08.02.20;0;0;0
15;Odesa;09.02.20;0;0;0
15;Odesa;10.02.20;0;0;0
15;Odesa;11.02.20;0;0;0
15;Odesa;12.02.20;0;0;0
15;Odesa;13.02.20;0;0;0
15;Odesa;14.02.20;0;0;0
15;Odesa;15.02.20;0;0;0
15;Odesa;16.02.20;0;0;0
15;Odesa;17.02.20;0;0;0
15;Odesa;18.02.20;0;0;0
15;Odesa;19.02.20;0;0;0
15;Odesa;20.02.20;0;0;0
15;Odesa;21.02.20;0;0;0
15;Odesa;22.02.20;0;0;0
15;Odesa;23.02.20;0;0;0
15;Odesa;24.02.20;0;0;0
15;Odesa;25.02.20;0;0;0
15;Odesa;26.02.20;0;0;0
15;Odesa;27.02.20;0;0;0
15;Odesa;28.02.20;0;0;0
15;Odesa;29.02.20;0;0;0
15;Odesa;01.03.20;0;0;0
15;Odesa;02.03.20;0;0;0
15;Odesa;03.03.20;0;0;0
15;Odesa;04.03.20;0;0;0
15;Odesa;05.03.20;0;0;0
15;Odesa;06.03.20;0;0;0
15;Odesa;07.03.20;0;0;0
15;Odesa;08.03.20;0;0;0
15;Odesa;09.03.20;0;0;0
15;Odesa;10.03.20;0;0;0
15;Odesa;11.03.20;0;0;0
15;Odesa;12.03.20;0;0;0
15;Odesa;13.03.20;0;0;0
15;Odesa;14.03.20;0;0;0
15;Odesa;15.03.20;0;0;0
15;Odesa;16.03.20;0;0;0
15;Odesa;17.03.20;0;0;0
15;Odesa;18.03.20;0;0;0
15;Odesa;19.03.20;0;0;0
15;Odesa;20.03.20;0;0;0
15;Odesa;21.03.20;0;0;0
15;Odesa;22.03.20;0;0;0
15;Odesa;23.03.20;0;0;0
15;Odesa;24.03.20;1;0;0
15;Odesa;25.03.20;3;0;0
15;Odesa;26.03.20;1;0;0
15;Odesa;27.03.20;1;0;0
15;Odesa;28.03.20;2;0;0
15;Odesa;29.03.20;0;0;0
15;Odesa;30.03.20;3;0;0
15;Odesa;31.03.20;1;0;0
15;Odesa;01.04.20;3;0;0
15;Odesa;02.04.20;7;0;0
15;Odesa;03.04.20;4;0;0
15;Odesa;04.04.20;0;0;0
15;Odesa;05.04.20;1;0;0
15;Odesa;06.04.20;3;0;0
15;Odesa;07.04.20;2;0;0
15;Odesa;08.04.20;11;0;0
15;Odesa;09.04.20;7;0;0
15;Odesa;10.04.20;3;1;0
15;Odesa;11.04.20;14;0;0
15;Odesa;12.04.20;2;0;0
15;Odesa;13.04.20;0;0;0
15;Odesa;14.04.20;1;0;0
15;Odesa;15.04.20;3;0;0
15;Odesa;16.04.20;20;0;0
15;Odesa;17.04.20;14;0;0
15;Odesa;18.04.20;12;0;1
15;Odesa;19.04.20;17;1;1
15;Odesa;20.04.20;9;0;0
15;Odesa;21.04.20;5;0;0
15;Odesa;22.04.20;15;1;1
15;Odesa;23.04.20;5;0;3
15;Odesa;24.04.20;13;0;1
15;Odesa;25.04.20;35;0;3
15;Odesa;26.04.20;20;0;1
15;Odesa;27.04.20;8;0;1
15;Odesa;28.04.20;21;0;4
15;Odesa;29.04.20;11;0;3
15;Odesa;30.04.20;21;0;6
15;Odesa;01.05.20;35;0;0
15;Odesa;02.05.20;74;0;1
15;Odesa;03.05.20;30;0;0
15;Odesa;04.05.20;31;0;1
15;Odesa;05.05.20;37;0;1
15;Odesa;06.05.20;75;1;2
15;Odesa;07.05.20;28;1;1
15;Odesa;08.05.20;23;0;2
15;Odesa;09.05.20;17;0;3
15;Odesa;10.05.20;5;0;3
15;Odesa;11.05.20;11;2;3
15;Odesa;12.05.20;24;0;6
15;Odesa;13.05.20;10;0;2
15;Odesa;14.05.20;32;0;11
15;Odesa;15.05.20;4;1;7
15;Odesa;16.05.20;21;1;8
15;Odesa;17.05.20;12;4;13
15;Odesa;18.05.20;15;0;15
15;Odesa;19.05.20;8;1;12
15;Odesa;20.05.20;11;0;12
15;Odesa;21.05.20;12;0;7
15;Odesa;22.05.20;3;0;8
15;Odesa;23.05.20;5;0;9
15;Odesa;24.05.20;8;0;2
15;Odesa;25.05.20;10;0;14
15;Odesa;26.05.20;9;0;8
15;Odesa;27.05.20;16;0;30
15;Odesa;28.05.20;11;1;29
15;Odesa;29.05.20;2;0;11
15;Odesa;30.05.20;7;2;19
15;Odesa;31.05.20;10;0;39
15;Odesa;01.06.20;10;0;38
15;Odesa;02.06.20;13;1;25
15;Odesa;03.06.20;24;0;13
15;Odesa;04.06.20;31;0;13
15;Odesa;05.06.20;14;0;10
15;Odesa;06.06.20;12;0;18
15;Odesa;07.06.20;10;0;0
15;Odesa;08.06.20;8;0;1
15;Odesa;09.06.20;14;0;1
15;Odesa;10.06.20;23;0;0
15;Odesa;11.06.20;16;0;0
15;Odesa;12.06.20;18;0;0
15;Odesa;13.06.20;13;0;0
15;Odesa;14.06.20;14;0;0
16;Poltava;22.01.20;0;0;0
16;Poltava;23.01.20;0;0;0
16;Poltava;24.01.20;0;0;0
16;Poltava;25.01.20;0;0;0
16;Poltava;26.01.20;0;0;0
16;Poltava;27.01.20;0;0;0
16;Poltava;28.01.20;0;0;0
16;Poltava;29.01.20;0;0;0
16;Poltava;30.01.20;0;0;0
16;Poltava;31.01.20;0;0;0
16;Poltava;01.02.20;0;0;0
16;Poltava;02.02.20;0;0;0
16;Poltava;03.02.20;0;0;0
16;Poltava;04.02.20;0;0;0
16;Poltava;05.02.20;0;0;0
16;Poltava;06.02.20;0;0;0
16;Poltava;07.02.20;0;0;0
16;Poltava;08.02.20;0;0;0
16;Poltava;09.02.20;0;0;0
16;Poltava;10.02.20;0;0;0
16;Poltava;11.02.20;0;0;0
16;Poltava;12.02.20;0;0;0
16;Poltava;13.02.20;0;0;0
16;Poltava;14.02.20;0;0;0
16;Poltava;15.02.20;0;0;0
16;Poltava;16.02.20;0;0;0
16;Poltava;17.02.20;0;0;0
16;Poltava;18.02.20;0;0;0
16;Poltava;19.02.20;0;0;0
16;Poltava;20.02.20;0;0;0
16;Poltava;21.02.20;0;0;0
16;Poltava;22.02.20;0;0;0
16;Poltava;23.02.20;0;0;0
16;Poltava;24.02.20;0;0;0
16;Poltava;25.02.20;0;0;0
16;Poltava;26.02.20;0;0;0
16;Poltava;27.02.20;0;0;0
16;Poltava;28.02.20;0;0;0
16;Poltava;29.02.20;0;0;0
16;Poltava;01.03.20;0;0;0
16;Poltava;02.03.20;0;0;0
16;Poltava;03.03.20;0;0;0
16;Poltava;04.03.20;0;0;0
16;Poltava;05.03.20;0;0;0
16;Poltava;06.03.20;0;0;0
16;Poltava;07.03.20;0;0;0
16;Poltava;08.03.20;0;0;0
16;Poltava;09.03.20;0;0;0
16;Poltava;10.03.20;0;0;0
16;Poltava;11.03.20;0;0;0
16;Poltava;12.03.20;0;0;0
16;Poltava;13.03.20;0;0;0
16;Poltava;14.03.20;0;0;0
16;Poltava;15.03.20;0;0;0
16;Poltava;16.03.20;0;0;0
16;Poltava;17.03.20;0;0;0
16;Poltava;18.03.20;0;0;0
16;Poltava;19.03.20;0;0;0
16;Poltava;20.03.20;0;0;0
16;Poltava;21.03.20;0;0;0
16;Poltava;22.03.20;0;0;0
16;Poltava;23.03.20;0;0;0
16;Poltava;24.03.20;0;0;0
16;Poltava;25.03.20;0;0;0
16;Poltava;26.03.20;0;0;0
16;Poltava;27.03.20;1;0;0
16;Poltava;28.03.20;0;0;0
16;Poltava;29.03.20;0;0;0
16;Poltava;30.03.20;0;0;0
16;Poltava;31.03.20;1;0;0
16;Poltava;01.04.20;2;0;0
16;Poltava;02.04.20;0;0;0
16;Poltava;03.04.20;4;0;0
16;Poltava;04.04.20;1;0;0
16;Poltava;05.04.20;3;0;0
16;Poltava;06.04.20;0;0;0
16;Poltava;07.04.20;5;0;0
16;Poltava;08.04.20;2;0;0
16;Poltava;09.04.20;1;0;0
16;Poltava;10.04.20;4;0;0
16;Poltava;11.04.20;1;0;2
16;Poltava;12.04.20;0;0;0
16;Poltava;13.04.20;1;0;0
16;Poltava;14.04.20;2;1;1
16;Poltava;15.04.20;0;1;1
16;Poltava;16.04.20;13;0;2
16;Poltava;17.04.20;10;1;4
16;Poltava;18.04.20;11;0;0
16;Poltava;19.04.20;2;0;0
16;Poltava;20.04.20;38;1;2
16;Poltava;21.04.20;18;0;0
16;Poltava;22.04.20;42;0;0
16;Poltava;23.04.20;0;0;3
16;Poltava;24.04.20;9;0;0
16;Poltava;25.04.20;0;1;4
16;Poltava;26.04.20;4;1;0
16;Poltava;27.04.20;4;0;1
16;Poltava;28.04.20;8;0;0
16;Poltava;29.04.20;16;1;1
16;Poltava;30.04.20;8;1;3
16;Poltava;01.05.20;0;0;3
16;Poltava;02.05.20;10;1;1
16;Poltava;03.05.20;6;0;10
16;Poltava;04.05.20;5;0;12
16;Poltava;05.05.20;2;0;12
16;Poltava;06.05.20;2;0;28
16;Poltava;07.05.20;3;0;5
16;Poltava;08.05.20;1;0;15
16;Poltava;09.05.20;6;0;3
16;Poltava;10.05.20;1;1;14
16;Poltava;11.05.20;1;0;22
16;Poltava;12.05.20;9;0;27
16;Poltava;13.05.20;1;0;7
16;Poltava;14.05.20;0;1;7
16;Poltava;15.05.20;5;0;18
16;Poltava;16.05.20;1;1;12
16;Poltava;17.05.20;0;0;0
16;Poltava;18.05.20;0;0;5
16;Poltava;19.05.20;1;0;0
16;Poltava;20.05.20;1;0;11
16;Poltava;21.05.20;0;0;2
16;Poltava;22.05.20;0;0;0
16;Poltava;23.05.20;0;0;2
16;Poltava;24.05.20;0;1;0
16;Poltava;25.05.20;1;0;1
16;Poltava;26.05.20;1;0;1
16;Poltava;27.05.20;0;0;2
16;Poltava;28.05.20;0;0;1
16;Poltava;29.05.20;0;0;4
16;Poltava;30.05.20;2;0;1
16;Poltava;31.05.20;0;0;0
16;Poltava;01.06.20;1;0;1
16;Poltava;02.06.20;1;0;2
16;Poltava;03.06.20;0;0;2
16;Poltava;04.06.20;0;0;0
16;Poltava;05.06.20;1;0;0
16;Poltava;06.06.20;1;0;0
16;Poltava;07.06.20;1;0;0
16;Poltava;08.06.20;0;0;1
16;Poltava;09.06.20;1;0;0
16;Poltava;10.06.20;1;0;0
16;Poltava;11.06.20;1;0;1
16;Poltava;12.06.20;0;0;0
16;Poltava;13.06.20;0;0;0
16;Poltava;14.06.20;0;0;0
17;Rivne;22.01.20;0;0;0
17;Rivne;23.01.20;0;0;0
17;Rivne;24.01.20;0;0;0
17;Rivne;25.01.20;0;0;0
17;Rivne;26.01.20;0;0;0
17;Rivne;27.01.20;0;0;0
17;Rivne;28.01.20;0;0;0
17;Rivne;29.01.20;0;0;0
17;Rivne;30.01.20;0;0;0
17;Rivne;31.01.20;0;0;0
17;Rivne;01.02.20;0;0;0
17;Rivne;02.02.20;0;0;0
17;Rivne;03.02.20;0;0;0
17;Rivne;04.02.20;0;0;0
17;Rivne;05.02.20;0;0;0
17;Rivne;06.02.20;0;0;0
17;Rivne;07.02.20;0;0;0
17;Rivne;08.02.20;0;0;0
17;Rivne;09.02.20;0;0;0
17;Rivne;10.02.20;0;0;0
17;Rivne;11.02.20;0;0;0
17;Rivne;12.02.20;0;0;0
17;Rivne;13.02.20;0;0;0
17;Rivne;14.02.20;0;0;0
17;Rivne;15.02.20;0;0;0
17;Rivne;16.02.20;0;0;0
17;Rivne;17.02.20;0;0;0
17;Rivne;18.02.20;0;0;0
17;Rivne;19.02.20;0;0;0
17;Rivne;20.02.20;0;0;0
17;Rivne;21.02.20;0;0;0
17;Rivne;22.02.20;0;0;0
17;Rivne;23.02.20;0;0;0
17;Rivne;24.02.20;0;0;0
17;Rivne;25.02.20;0;0;0
17;Rivne;26.02.20;0;0;0
17;Rivne;27.02.20;0;0;0
17;Rivne;28.02.20;0;0;0
17;Rivne;29.02.20;0;0;0
17;Rivne;01.03.20;0;0;0
17;Rivne;02.03.20;0;0;0
17;Rivne;03.03.20;0;0;0
17;Rivne;04.03.20;0;0;0
17;Rivne;05.03.20;0;0;0
17;Rivne;06.03.20;0;0;0
17;Rivne;07.03.20;0;0;0
17;Rivne;08.03.20;0;0;0
17;Rivne;09.03.20;0;0;0
17;Rivne;10.03.20;0;0;0
17;Rivne;11.03.20;0;0;0
17;Rivne;12.03.20;0;0;0
17;Rivne;13.03.20;0;0;0
17;Rivne;14.03.20;1;0;0
17;Rivne;15.03.20;0;0;0
17;Rivne;16.03.20;0;0;0
17;Rivne;17.03.20;0;0;0
17;Rivne;18.03.20;0;0;0
17;Rivne;19.03.20;0;0;0
17;Rivne;20.03.20;0;0;0
17;Rivne;21.03.20;0;0;0
17;Rivne;22.03.20;0;0;0
17;Rivne;23.03.20;0;0;0
17;Rivne;24.03.20;0;0;0
17;Rivne;25.03.20;0;1;0
17;Rivne;26.03.20;9;0;0
17;Rivne;27.03.20;0;0;0
17;Rivne;28.03.20;0;1;0
17;Rivne;29.03.20;2;0;0
17;Rivne;30.03.20;3;1;0
17;Rivne;31.03.20;3;0;0
17;Rivne;01.04.20;4;0;0
17;Rivne;02.04.20;7;0;0
17;Rivne;03.04.20;6;1;0
17;Rivne;04.04.20;8;1;2
17;Rivne;05.04.20;1;0;0
17;Rivne;06.04.20;4;1;1
17;Rivne;07.04.20;10;0;0
17;Rivne;08.04.20;12;0;0
17;Rivne;09.04.20;19;0;0
17;Rivne;10.04.20;28;0;2
17;Rivne;11.04.20;8;1;2
17;Rivne;12.04.20;5;0;0
17;Rivne;13.04.20;21;0;2
17;Rivne;14.04.20;54;0;0
17;Rivne;15.04.20;38;0;3
17;Rivne;16.04.20;34;1;0
17;Rivne;17.04.20;24;1;5
17;Rivne;18.04.20;16;0;7
17;Rivne;19.04.20;9;2;0
17;Rivne;20.04.20;24;0;0
17;Rivne;21.04.20;22;0;2
17;Rivne;22.04.20;50;0;12
17;Rivne;23.04.20;41;1;9
17;Rivne;24.04.20;48;0;5
17;Rivne;25.04.20;22;0;4
17;Rivne;26.04.20;12;0;0
17;Rivne;27.04.20;19;0;8
17;Rivne;28.04.20;48;0;11
17;Rivne;29.04.20;44;0;5
17;Rivne;30.04.20;33;2;22
17;Rivne;01.05.20;33;0;3
17;Rivne;02.05.20;26;1;12
17;Rivne;03.05.20;22;1;10
17;Rivne;04.05.20;15;0;8
17;Rivne;05.05.20;43;0;21
17;Rivne;06.05.20;44;1;11
17;Rivne;07.05.20;45;0;4
17;Rivne;08.05.20;30;1;27
17;Rivne;09.05.20;52;1;3
17;Rivne;10.05.20;16;3;12
17;Rivne;11.05.20;12;1;5
17;Rivne;12.05.20;34;1;46
17;Rivne;13.05.20;21;0;25
17;Rivne;14.05.20;20;0;38
17;Rivne;15.05.20;39;2;24
17;Rivne;16.05.20;34;2;8
17;Rivne;17.05.20;8;1;5
17;Rivne;18.05.20;39;0;45
17;Rivne;19.05.20;31;0;45
17;Rivne;20.05.20;69;0;20
17;Rivne;21.05.20;45;0;16
17;Rivne;22.05.20;40;1;125
17;Rivne;23.05.20;18;1;6
17;Rivne;24.05.20;21;0;13
17;Rivne;25.05.20;60;4;48
17;Rivne;26.05.20;44;0;66
17;Rivne;27.05.20;55;0;58
17;Rivne;28.05.20;60;2;69
17;Rivne;29.05.20;52;0;40
17;Rivne;30.05.20;64;1;18
17;Rivne;31.05.20;8;0;39
17;Rivne;01.06.20;63;1;23
17;Rivne;02.06.20;51;1;36
17;Rivne;03.06.20;36;0;31
17;Rivne;04.06.20;64;0;43
17;Rivne;05.06.20;42;1;17
17;Rivne;06.06.20;32;0;20
17;Rivne;07.06.20;11;2;4
17;Rivne;08.06.20;26;1;2
17;Rivne;09.06.20;31;1;41
17;Rivne;10.06.20;92;0;50
17;Rivne;11.06.20;80;1;15
17;Rivne;12.06.20;29;0;27
17;Rivne;13.06.20;22;0;7
17;Rivne;14.06.20;1;0;27
18;Sumy;22.01.20;0;0;0
18;Sumy;23.01.20;0;0;0
18;Sumy;24.01.20;0;0;0
18;Sumy;25.01.20;0;0;0
18;Sumy;26.01.20;0;0;0
18;Sumy;27.01.20;0;0;0
18;Sumy;28.01.20;0;0;0
18;Sumy;29.01.20;0;0;0
18;Sumy;30.01.20;0;0;0
18;Sumy;31.01.20;0;0;0
18;Sumy;01.02.20;0;0;0
18;Sumy;02.02.20;0;0;0
18;Sumy;03.02.20;0;0;0
18;Sumy;04.02.20;0;0;0
18;Sumy;05.02.20;0;0;0
18;Sumy;06.02.20;0;0;0
18;Sumy;07.02.20;0;0;0
18;Sumy;08.02.20;0;0;0
18;Sumy;09.02.20;0;0;0
18;Sumy;10.02.20;0;0;0
18;Sumy;11.02.20;0;0;0
18;Sumy;12.02.20;0;0;0
18;Sumy;13.02.20;0;0;0
18;Sumy;14.02.20;0;0;0
18;Sumy;15.02.20;0;0;0
18;Sumy;16.02.20;0;0;0
18;Sumy;17.02.20;0;0;0
18;Sumy;18.02.20;0;0;0
18;Sumy;19.02.20;0;0;0
18;Sumy;20.02.20;0;0;0
18;Sumy;21.02.20;0;0;0
18;Sumy;22.02.20;0;0;0
18;Sumy;23.02.20;0;0;0
18;Sumy;24.02.20;0;0;0
18;Sumy;25.02.20;0;0;0
18;Sumy;26.02.20;0;0;0
18;Sumy;27.02.20;0;0;0
18;Sumy;28.02.20;0;0;0
18;Sumy;29.02.20;0;0;0
18;Sumy;01.03.20;0;0;0
18;Sumy;02.03.20;0;0;0
18;Sumy;03.03.20;0;0;0
18;Sumy;04.03.20;0;0;0
18;Sumy;05.03.20;0;0;0
18;Sumy;06.03.20;0;0;0
18;Sumy;07.03.20;0;0;0
18;Sumy;08.03.20;0;0;0
18;Sumy;09.03.20;0;0;0
18;Sumy;10.03.20;0;0;0
18;Sumy;11.03.20;0;0;0
18;Sumy;12.03.20;0;0;0
18;Sumy;13.03.20;0;0;0
18;Sumy;14.03.20;0;0;0
18;Sumy;15.03.20;0;0;0
18;Sumy;16.03.20;0;0;0
18;Sumy;17.03.20;0;0;0
18;Sumy;18.03.20;0;0;0
18;Sumy;19.03.20;0;0;0
18;Sumy;20.03.20;0;0;0
18;Sumy;21.03.20;0;0;0
18;Sumy;22.03.20;0;0;0
18;Sumy;23.03.20;0;0;0
18;Sumy;24.03.20;0;0;0
18;Sumy;25.03.20;1;1;0
18;Sumy;26.03.20;1;0;0
18;Sumy;27.03.20;3;0;0
18;Sumy;28.03.20;1;0;0
18;Sumy;29.03.20;3;0;0
18;Sumy;30.03.20;8;0;0
18;Sumy;31.03.20;2;1;0
18;Sumy;01.04.20;7;0;0
18;Sumy;02.04.20;4;0;0
18;Sumy;03.04.20;7;0;0
18;Sumy;04.04.20;12;0;0
18;Sumy;05.04.20;2;0;0
18;Sumy;06.04.20;5;0;0
18;Sumy;07.04.20;0;0;1
18;Sumy;08.04.20;1;1;0
18;Sumy;09.04.20;9;0;0
18;Sumy;10.04.20;3;0;0
18;Sumy;11.04.20;4;0;1
18;Sumy;12.04.20;1;1;0
18;Sumy;13.04.20;0;0;0
18;Sumy;14.04.20;3;0;0
18;Sumy;15.04.20;4;0;0
18;Sumy;16.04.20;0;0;6
18;Sumy;17.04.20;1;0;2
18;Sumy;18.04.20;1;0;0
18;Sumy;19.04.20;1;0;0
18;Sumy;20.04.20;0;0;0
18;Sumy;21.04.20;2;0;13
18;Sumy;22.04.20;4;0;5
18;Sumy;23.04.20;0;0;12
18;Sumy;24.04.20;4;0;8
18;Sumy;25.04.20;1;0;1
18;Sumy;26.04.20;0;0;0
18;Sumy;27.04.20;3;0;5
18;Sumy;28.04.20;0;0;3
18;Sumy;29.04.20;4;0;0
18;Sumy;30.04.20;1;0;5
18;Sumy;01.05.20;2;0;0
18;Sumy;02.05.20;5;0;0
18;Sumy;03.05.20;2;0;0
18;Sumy;04.05.20;9;0;1
18;Sumy;05.05.20;10;0;0
18;Sumy;06.05.20;11;0;0
18;Sumy;07.05.20;7;0;3
18;Sumy;08.05.20;3;0;6
18;Sumy;09.05.20;2;0;2
18;Sumy;10.05.20;0;0;0
18;Sumy;11.05.20;3;0;0
18;Sumy;12.05.20;1;0;7
18;Sumy;13.05.20;0;0;2
18;Sumy;14.05.20;3;0;2
18;Sumy;15.05.20;1;0;4
18;Sumy;16.05.20;0;0;0
18;Sumy;17.05.20;2;0;1
18;Sumy;18.05.20;0;0;8
18;Sumy;19.05.20;0;0;2
18;Sumy;20.05.20;2;0;2
18;Sumy;21.05.20;0;0;9
18;Sumy;22.05.20;0;0;11
18;Sumy;23.05.20;0;0;2
18;Sumy;24.05.20;0;0;0
18;Sumy;25.05.20;0;0;4
18;Sumy;26.05.20;0;0;5
18;Sumy;27.05.20;0;0;7
18;Sumy;28.05.20;1;0;4
18;Sumy;29.05.20;1;0;1
18;Sumy;30.05.20;0;0;0
18;Sumy;31.05.20;2;0;0
18;Sumy;01.06.20;3;0;6
18;Sumy;02.06.20;1;0;0
18;Sumy;03.06.20;3;0;0
18;Sumy;04.06.20;11;0;5
18;Sumy;05.06.20;4;1;3
18;Sumy;06.06.20;1;0;0
18;Sumy;07.06.20;3;0;0
18;Sumy;08.06.20;2;0;0
18;Sumy;09.06.20;0;0;0
18;Sumy;10.06.20;5;0;0
18;Sumy;11.06.20;1;0;2
18;Sumy;12.06.20;5;0;2
18;Sumy;13.06.20;12;0;0
18;Sumy;14.06.20;6;0;0
19;Ternopil;22.01.20;0;0;0
19;Ternopil;23.01.20;0;0;0
19;Ternopil;24.01.20;0;0;0
19;Ternopil;25.01.20;0;0;0
19;Ternopil;26.01.20;0;0;0
19;Ternopil;27.01.20;0;0;0
19;Ternopil;28.01.20;0;0;0
19;Ternopil;29.01.20;0;0;0
19;Ternopil;30.01.20;0;0;0
19;Ternopil;31.01.20;0;0;0
19;Ternopil;01.02.20;0;0;0
19;Ternopil;02.02.20;0;0;0
19;Ternopil;03.02.20;0;0;0
19;Ternopil;04.02.20;0;0;0
19;Ternopil;05.02.20;0;0;0
19;Ternopil;06.02.20;0;0;0
19;Ternopil;07.02.20;0;0;0
19;Ternopil;08.02.20;0;0;0
19;Ternopil;09.02.20;0;0;0
19;Ternopil;10.02.20;0;0;0
19;Ternopil;11.02.20;0;0;0
19;Ternopil;12.02.20;0;0;0
19;Ternopil;13.02.20;0;0;0
19;Ternopil;14.02.20;0;0;0
19;Ternopil;15.02.20;0;0;0
19;Ternopil;16.02.20;0;0;0
19;Ternopil;17.02.20;0;0;0
19;Ternopil;18.02.20;0;0;0
19;Ternopil;19.02.20;0;0;0
19;Ternopil;20.02.20;0;0;0
19;Ternopil;21.02.20;0;0;0
19;Ternopil;22.02.20;0;0;0
19;Ternopil;23.02.20;0;0;0
19;Ternopil;24.02.20;0;0;0
19;Ternopil;25.02.20;0;0;0
19;Ternopil;26.02.20;0;0;0
19;Ternopil;27.02.20;0;0;0
19;Ternopil;28.02.20;0;0;0
19;Ternopil;29.02.20;0;0;0
19;Ternopil;01.03.20;0;0;0
19;Ternopil;02.03.20;0;0;0
19;Ternopil;03.03.20;0;0;0
19;Ternopil;04.03.20;0;0;0
19;Ternopil;05.03.20;0;0;0
