'Number','Region','Date','Confirmed','Dead','Recovered'
24,'Chernivtsi',2020-05-28,71,3,37
24,'Chernivtsi',2020-05-29,31,2,43
24,'Chernivtsi',2020-05-30,43,4,26
24,'Chernivtsi',2020-05-31,26,1,9
24,'Chernivtsi',2020-06-01,34,2,55
24,'Chernivtsi',2020-06-02,48,1,15
24,'Chernivtsi',2020-06-03,40,2,31
24,'Chernivtsi',2020-06-04,56,0,15
24,'Chernivtsi',2020-06-05,63,2,3
24,'Chernivtsi',2020-06-06,44,2,6
24,'Chernivtsi',2020-06-07,40,2,0
24,'Chernivtsi',2020-06-08,24,1,2
24,'Chernivtsi',2020-06-09,46,1,27
24,'Chernivtsi',2020-06-10,40,0,21
24,'Chernivtsi',2020-06-11,34,0,2
24,'Chernivtsi',2020-06-12,45,0,1
24,'Chernivtsi',2020-06-13,51,1,0
24,'Chernivtsi',2020-06-14,18,0,0
25,'Chernihiv',2020-01-22,0,0,0
25,'Chernihiv',2020-01-23,0,0,0
25,'Chernihiv',2020-01-24,0,0,0
25,'Chernihiv',2020-01-25,0,0,0
25,'Chernihiv',2020-01-26,0,0,0
25,'Chernihiv',2020-01-27,0,0,0
25,'Chernihiv',2020-01-28,0,0,0
25,'Chernihiv',2020-01-29,0,0,0
25,'Chernihiv',2020-01-30,0,0,0
25,'Chernihiv',2020-01-31,0,0,0
25,'Chernihiv',2020-02-01,0,0,0
25,'Chernihiv',2020-02-02,0,0,0
25,'Chernihiv',2020-02-03,0,0,0
25,'Chernihiv',2020-02-04,0,0,0
25,'Chernihiv',2020-02-05,0,0,0
25,'Chernihiv',2020-02-06,0,0,0
25,'Chernihiv',2020-02-07,0,0,0
25,'Chernihiv',2020-02-08,0,0,0
25,'Chernihiv',2020-02-09,0,0,0
25,'Chernihiv',2020-02-10,0,0,0
25,'Chernihiv',2020-02-11,0,0,0
25,'Chernihiv',2020-02-12,0,0,0
25,'Chernihiv',2020-02-13,0,0,0
25,'Chernihiv',2020-02-14,0,0,0
25,'Chernihiv',2020-02-15,0,0,0
25,'Chernihiv',2020-02-16,0,0,0
25,'Chernihiv',2020-02-17,0,0,0
25,'Chernihiv',2020-02-18,0,0,0
25,'Chernihiv',2020-02-19,0,0,0
25,'Chernihiv',2020-02-20,0,0,0
25,'Chernihiv',2020-02-21,0,0,0
25,'Chernihiv',2020-02-22,0,0,0
25,'Chernihiv',2020-02-23,0,0,0
25,'Chernihiv',2020-02-24,0,0,0
25,'Chernihiv',2020-02-25,0,0,0
25,'Chernihiv',2020-02-26,0,0,0
25,'Chernihiv',2020-02-27,0,0,0
25,'Chernihiv',2020-02-28,0,0,0
25,'Chernihiv',2020-02-29,0,0,0
25,'Chernihiv',2020-03-01,0,0,0
25,'Chernihiv',2020-03-02,0,0,0
25,'Chernihiv',2020-03-03,0,0,0
25,'Chernihiv',2020-03-04,0,0,0
25,'Chernihiv',2020-03-05,0,0,0
25,'Chernihiv',2020-03-06,0,0,0
25,'Chernihiv',2020-03-07,0,0,0
25,'Chernihiv',2020-03-08,0,0,0
25,'Chernihiv',2020-03-09,0,0,0
25,'Chernihiv',2020-03-10,0,0,0
25,'Chernihiv',2020-03-11,0,0,0
25,'Chernihiv',2020-03-12,0,0,0
25,'Chernihiv',2020-03-13,0,0,0
25,'Chernihiv',2020-03-14,0,0,0
25,'Chernihiv',2020-03-15,0,0,0
25,'Chernihiv',2020-03-16,0,0,0
25,'Chernihiv',2020-03-17,0,0,0
25,'Chernihiv',2020-03-18,0,0,0
25,'Chernihiv',2020-03-19,0,0,0
25,'Chernihiv',2020-03-20,0,0,0
25,'Chernihiv',2020-03-21,0,0,0
25,'Chernihiv',2020-03-22,0,0,0
25,'Chernihiv',2020-03-23,0,0,0
25,'Chernihiv',2020-03-24,0,0,0
25,'Chernihiv',2020-03-25,0,0,0
25,'Chernihiv',2020-03-26,0,0,0
25,'Chernihiv',2020-03-27,1,0,0
25,'Chernihiv',2020-03-28,0,0,0
25,'Chernihiv',2020-03-29,1,0,0
25,'Chernihiv',2020-03-30,0,0,0
25,'Chernihiv',2020-03-31,3,0,0
25,'Chernihiv',2020-04-01,0,0,0
25,'Chernihiv',2020-04-02,0,0,0
25,'Chernihiv',2020-04-03,3,0,0
25,'Chernihiv',2020-04-04,0,0,0
25,'Chernihiv',2020-04-05,0,1,0
25,'Chernihiv',2020-04-06,0,0,0
25,'Chernihiv',2020-04-07,0,0,0
25,'Chernihiv',2020-04-08,2,0,0
25,'Chernihiv',2020-04-09,0,0,0
25,'Chernihiv',2020-04-10,0,0,0
25,'Chernihiv',2020-04-11,0,0,0
25,'Chernihiv',2020-04-12,0,0,0
25,'Chernihiv',2020-04-13,1,0,2
25,'Chernihiv',2020-04-14,0,0,0
25,'Chernihiv',2020-04-15,2,0,0
25,'Chernihiv',2020-04-16,0,0,1
25,'Chernihiv',2020-04-17,0,0,0
25,'Chernihiv',2020-04-18,0,0,0
25,'Chernihiv',2020-04-19,0,0,0
25,'Chernihiv',2020-04-20,1,0,0
25,'Chernihiv',2020-04-21,3,0,1
25,'Chernihiv',2020-04-22,2,0,0
25,'Chernihiv',2020-04-23,5,1,1
25,'Chernihiv',2020-04-24,0,0,2
25,'Chernihiv',2020-04-25,13,1,0
25,'Chernihiv',2020-04-26,1,1,0
25,'Chernihiv',2020-04-27,4,0,0
25,'Chernihiv',2020-04-28,0,0,1
25,'Chernihiv',2020-04-29,7,0,0
25,'Chernihiv',2020-04-30,2,1,0
25,'Chernihiv',2020-05-01,1,0,0
25,'Chernihiv',2020-05-02,3,1,0
25,'Chernihiv',2020-05-03,10,0,0
25,'Chernihiv',2020-05-04,2,0,3
25,'Chernihiv',2020-05-05,0,1,0
25,'Chernihiv',2020-05-06,3,1,0
25,'Chernihiv',2020-05-07,2,0,4
25,'Chernihiv',2020-05-08,4,0,0
25,'Chernihiv',2020-05-09,3,0,4
25,'Chernihiv',2020-05-10,1,0,0
25,'Chernihiv',2020-05-11,5,0,0
25,'Chernihiv',2020-05-12,2,1,1
25,'Chernihiv',2020-05-13,5,1,1
25,'Chernihiv',2020-05-14,15,1,3
25,'Chernihiv',2020-05-15,12,0,7
25,'Chernihiv',2020-05-16,4,0,0
25,'Chernihiv',2020-05-17,0,0,0
25,'Chernihiv',2020-05-18,4,0,9
25,'Chernihiv',2020-05-19,3,0,4
25,'Chernihiv',2020-05-20,3,0,0
25,'Chernihiv',2020-05-21,3,0,0
25,'Chernihiv',2020-05-22,7,0,0
25,'Chernihiv',2020-05-23,3,0,2
25,'Chernihiv',2020-05-24,2,0,0
25,'Chernihiv',2020-05-25,2,0,6
25,'Chernihiv',2020-05-26,5,0,0
25,'Chernihiv',2020-05-27,4,0,0
25,'Chernihiv',2020-05-28,13,0,7
25,'Chernihiv',2020-05-29,11,0,3
25,'Chernihiv',2020-05-30,10,0,2
25,'Chernihiv',2020-05-31,9,0,0
25,'Chernihiv',2020-06-01,21,0,7
25,'Chernihiv',2020-06-02,21,1,5
25,'Chernihiv',2020-06-03,26,0,1
25,'Chernihiv',2020-06-04,3,1,2
25,'Chernihiv',2020-06-05,4,0,4
25,'Chernihiv',2020-06-06,18,0,0
25,'Chernihiv',2020-06-07,20,0,0
25,'Chernihiv',2020-06-08,5,0,0
25,'Chernihiv',2020-06-09,16,0,0
25,'Chernihiv',2020-06-10,19,0,0
25,'Chernihiv',2020-06-11,24,1,0
25,'Chernihiv',2020-06-12,19,1,0
25,'Chernihiv',2020-06-13,26,0,0
25,'Chernihiv',2020-06-14,14,0,0
